RBR data file,Version 0.1,,,,,,,,,
Model:,RBRconcerto,Serial Number:,65578,Firmware version:,11,,,,,
Logging start time:,2013-08-10,Logging end time:,Not available,Logging sampling period (s):,0.167,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timestamp (UTC),Conductivity (mS/cm),Temperature (C),Pressure (dbar),Chlorophyll a (ug/l),Voltage (V),Depth (m),Salinity (PSU),Specific Conductivity (uS/cm),Density Anomaly (kg/m3),Speed of sound (m/s)
11/08/2013 15:50:57.000,28.95573019,10.10011386,11.9424609,,,1.795201317,25.75801646,40474.19266,19.73996727,1479.009129
11/08/2013 15:50:57.166,28.9732084,10.09063998,11.94267253,2.063165355,2.587928708,1.795411218,25.78188803,40508.86964,19.75998193,1479.003151
11/08/2013 15:50:57.333,28.98764732,10.08296176,11.94203764,2.051522768,2.587947473,1.794781514,25.80151334,40537.36936,19.77641603,1478.998627
11/08/2013 15:50:57.500,28.99486678,10.07971769,11.94394229,2.03513486,2.587957408,1.796670627,25.81090488,40550.97903,19.78422526,1478.998081
11/08/2013 15:50:57.666,28.9896005,10.07921365,11.9385458,2.022885312,2.588565633,1.79131814,25.80609845,40544.15974,19.78053711,1478.990321
11/08/2013 15:50:57.833,28.98445287,10.07641456,11.93843998,2.020402296,2.590166777,1.79121319,25.80303994,40539.99161,19.77858185,1478.976314
11/08/2013 15:50:58.000,28.99106995,10.07080015,11.94076788,2.02029194,2.590178367,1.793522105,25.8135296,40555.32961,19.7876073,1478.968376
11/08/2013 15:50:58.166,28.99303225,10.06682648,11.94764577,2.01791928,2.590189406,1.800343902,25.81828309,40562.38123,19.79194094,1478.95961
11/08/2013 15:50:58.333,28.9925394,10.06720187,11.95166668,2.011463437,2.590349465,1.804332031,25.81753053,40561.28483,19.79131681,1478.960147
11/08/2013 15:50:58.500,28.99574297,10.06919139,11.94912716,2.001034768,2.590348913,1.801813213,25.81925866,40563.61024,19.79234789,1478.969523
11/08/2013 15:50:58.666,28.95268177,10.07590515,11.93918068,1.996896408,2.579830264,1.791947845,25.77222953,40496.10511,19.75468842,1478.937165
11/08/2013 15:50:58.833,28.93102339,10.07181902,11.92595398,1.994358213,2.572910187,1.77882901,25.75388908,40470.22934,19.74097673,1478.899709
11/08/2013 15:50:59.000,28.93952976,10.06823149,11.9182296,1.986853986,2.572662923,1.771167614,25.76478736,40486.00915,19.7499657,1478.89956
11/08/2013 15:50:59.166,28.94508811,10.06401107,11.92193307,1.986081492,2.57265354,1.774840886,25.77324088,40498.35229,19.75720077,1478.894308
11/08/2013 15:50:59.333,28.92489005,10.06451517,11.94045044,1.995682489,2.572651885,1.793207253,25.75305507,40469.54712,19.7415019,1478.872038
11/08/2013 15:50:59.500,28.916119,10.06388236,11.95399458,1.999710493,2.572681137,1.806640948,25.74489308,40457.95949,19.73530883,1478.860051
11/08/2013 15:50:59.666,28.92650553,10.06381265,11.96658641,1.9923718,2.573299297,1.819130092,25.75513019,40472.56719,19.74334304,1478.87239
11/08/2013 15:50:59.833,28.93897301,10.06346943,11.9657399,1.987736836,2.574882227,1.818290486,25.7676092,40490.38247,19.75310162,1478.886215
11/08/2013 15:51:00.000,28.93982183,10.06357132,11.95484109,1.985364176,2.574894921,1.807480554,25.76837364,40491.45984,19.75363101,1478.887337
11/08/2013 15:51:00.166,28.92949006,10.06515333,11.94658763,1.988067905,2.574911479,1.799294395,25.75711333,40475.29285,19.74459117,1478.8794
11/08/2013 15:51:00.333,28.92787458,10.07361006,11.93896905,1.993585719,2.575069331,1.791737943,25.74952295,40463.88828,19.73736737,1478.901233
11/08/2013 15:51:00.500,28.92862299,10.07099856,11.92680049,1.999655315,2.575075402,1.779668615,25.75211659,40467.75863,19.73972585,1478.894556
11/08/2013 15:51:00.666,28.93479285,10.06667633,11.92320283,2.002248687,2.575080921,1.776100293,25.76124279,40481.06445,19.74746623,1478.889624
11/08/2013 15:51:00.833,28.94296151,10.06398425,11.92404934,1.999379424,2.575724469,1.776939898,25.77117221,40495.4059,19.75560482,1478.891741
11/08/2013 15:51:01.000,28.93974881,10.06818323,11.93537139,1.997613724,2.575466167,1.788169619,25.76503051,40486.3678,19.75024086,1478.899957
11/08/2013 15:51:01.166,28.93116943,10.06948633,11.9424609,2.00009674,2.575459544,1.795201317,25.7556838,40472.95609,19.74280279,1478.89356
11/08/2013 15:51:01.333,28.93432737,10.06830657,11.94965622,1.997227477,2.575462303,1.802337967,25.7596181,40478.64987,19.74607612,1478.894095
11/08/2013 15:51:01.500,28.94738811,10.06793118,11.94933878,1.991875197,2.575463959,1.802023114,25.77270089,40497.32784,19.75631173,1478.90854
11/08/2013 15:51:01.666,28.95018097,10.06952923,11.94574112,1.990164674,2.576075496,1.798454789,25.7743065,40499.50567,19.75730217,1478.916309
11/08/2013 15:51:01.833,28.94538017,10.06980272,11.92574236,1.992261444,2.577671672,1.778619109,25.76940843,40492.49374,19.75335761,1478.911062
11/08/2013 15:51:02.000,28.93898214,10.06916458,11.91156335,1.993089116,2.57767664,1.764555726,25.76358919,40484.23365,19.74886125,1478.901437
11/08/2013 15:51:02.166,28.94475041,10.06993678,11.9088122,2.029010086,2.577690438,1.761827011,25.7687012,40491.4677,19.7527093,1478.910422
11/08/2013 15:51:02.333,28.94979764,10.06980272,11.90912964,2.159340856,2.577868711,1.762141862,25.77374891,40498.67346,19.75665886,1478.916043
11/08/2013 15:51:02.500,28.93966667,10.06867122,11.92076912,2.172031828,2.577870919,1.773686429,25.76460824,40485.72497,19.74977127,1478.901004
11/08/2013 15:51:02.666,28.92133964,10.0690895,11.93240861,2.145656677,2.576358083,1.785231,25.74632477,40459.63382,19.73553436,1478.880608
11/08/2013 15:51:02.833,28.92475314,10.0787096,11.9408737,2.118122784,2.575911021,1.793627056,25.74283873,40454.01047,19.73140134,1478.911953
11/08/2013 15:51:03.000,28.93711111,10.12806539,11.94627019,2.095334212,2.575627882,1.798979543,25.71993543,40418.00516,19.70610481,1479.065951
11/08/2013 15:51:03.166,28.94559922,10.13248224,11.94066207,2.092244236,2.575633953,1.793417154,25.72512097,40425.09756,19.70944082,1479.088374
11/08/2013 15:51:03.333,28.94964248,10.11105603,11.93187954,2.075028656,2.575620707,1.784706247,25.74428393,40453.86538,19.7275704,1479.032603
11/08/2013 15:51:03.500,28.94809089,10.09522956,11.92087494,2.062116971,2.575632849,1.773791379,25.75400262,40468.79163,19.73748756,1478.985945
11/08/2013 15:51:03.666,28.95103891,10.08614677,11.9221447,2.070559226,2.576212374,1.775050787,25.76334517,40482.7309,19.7461424,1478.96384
11/08/2013 15:51:03.833,28.95609527,10.08173921,11.91611333,2.064158562,2.577838907,1.769068602,25.7714393,40494.56817,19.75308206,1478.95731
11/08/2013 15:51:04.000,28.9613433,10.07737441,11.91770053,2.04937082,2.577844426,1.770642861,25.7796903,40506.63003,19.7601722,1478.951252
11/08/2013 15:51:04.166,28.96525878,10.07488631,11.92521329,2.035300394,2.577872574,1.778094355,25.78529873,40514.79932,19.76494838,1478.949001
11/08/2013 15:51:04.333,28.96696553,10.07371731,11.93039815,2.02294049,2.578022699,1.783236938,25.78780306,40518.45203,19.76709829,1478.947813
11/08/2013 15:51:04.500,28.97110006,10.07321325,11.93642953,2.017808923,2.577990135,1.789219126,25.79221647,40524.78109,19.77063665,1478.951396
11/08/2013 15:51:04.666,28.97833778,10.0731918,11.93092722,2.0143327,2.577482361,1.783761691,25.79933583,40534.92843,19.77615444,1478.959843
11/08/2013 15:51:04.833,28.98541121,10.07373876,11.93039815,2.011739328,2.577700925,1.783236938,25.80588782,40544.23026,19.78116726,1478.969777
11/08/2013 15:51:05.000,28.98454414,10.07419993,11.91971099,2.009642558,2.577418337,1.772636922,25.8047125,40542.51791,19.78013368,1478.969878
11/08/2013 15:51:05.166,28.97369213,10.07485949,11.91897029,2.005780088,2.577437655,1.771902268,25.79359482,40526.62439,19.77137919,1478.95884
11/08/2013 15:51:05.333,28.96906474,10.07540645,11.90944708,2.006662939,2.577434895,1.762456714,25.78866868,40519.55979,19.76741934,1478.954737
11/08/2013 15:51:05.500,28.97359174,10.07594804,11.91526682,2.009697736,2.577444278,1.768228997,25.79272314,40525.30542,19.77051866,1478.961732
11/08/2013 15:51:05.666,28.97507031,10.07595877,11.91907611,2.011628971,2.578055814,1.772007219,25.79416492,40527.36189,19.77165639,1478.963579
11/08/2013 15:51:05.833,28.97406634,10.07565312,11.92542492,2.007656145,2.579650887,1.778304257,25.79339504,40526.28856,19.77113285,1478.961626
11/08/2013 15:51:06.000,28.96319608,10.07482732,11.94097951,2.012015218,2.579642056,1.793732007,25.7833112,40511.97798,19.76348312,1478.946637
11/08/2013 15:51:06.166,28.9580302,10.07452703,11.94880972,2.01196004,2.579666341,1.801498361,25.7784534,40505.07721,19.75978466,1478.939781
11/08/2013 15:51:06.333,28.96343338,10.07424282,11.9533597,2.008318283,2.579821985,1.806011243,25.78395535,40512.94253,19.76412985,1478.945467
11/08/2013 15:51:06.500,28.9666826,10.07433398,11.94563531,2.008373461,2.579824745,1.798349838,25.78708136,40517.38872,19.76651301,1478.949459
11/08/2013 15:51:06.666,28.95672504,10.07485413,11.93653534,2.007711323,2.572746816,1.789324077,25.77694461,40502.89766,19.7585047,1478.938958
11/08/2013 15:51:06.833,28.94902184,10.07615717,11.92595398,2.011573793,2.568322007,1.77882901,25.76846439,40490.71334,19.75165979,1478.933321
11/08/2013 15:51:07.000,28.94775319,10.07678992,11.91166916,2.02294049,2.56807364,1.764660676,25.76677511,40488.25448,19.75018377,1478.933372
11/08/2013 15:51:07.166,28.95249011,10.07715456,11.90807151,2.027465098,2.568061497,1.761092357,25.77116437,40494.48539,19.75352727,1478.939968
11/08/2013 15:51:07.333,28.95949964,10.07681137,11.90965871,2.032707021,2.568062049,1.762666615,25.77828471,40504.66064,19.75912707,1478.947346
11/08/2013 15:51:07.500,28.95690758,10.07818411,11.91706565,2.057316472,2.56806812,1.770013157,25.77476305,40499.55001,19.75621241,1478.94826
11/08/2013 15:51:07.666,28.93589721,10.0778302,11.94235509,2.05411614,2.568656476,1.795096366,25.75439427,40470.54723,19.740533,1478.922722
11/08/2013 15:51:07.833,28.92488092,10.08249526,11.96193061,2.043411581,2.570299566,1.814512257,25.74026881,40450.09859,19.72892377,1478.923125
11/08/2013 15:51:08.000,28.9334603,10.08899391,11.97483988,2.025975288,2.570275833,1.827316258,25.74406447,40455.07418,19.73094971,1478.951853
11/08/2013 15:51:08.166,28.94795399,10.09163726,11.97759104,2.018360705,2.570297911,1.83004498,25.75639956,40472.48233,19.74015849,1478.976552
11/08/2013 15:51:08.333,28.9470139,10.08680092,11.96711548,2.012180753,2.570461833,1.819654847,25.75891676,40476.3955,19.74280364,1478.961625
11/08/2013 15:51:08.500,28.9289972,10.08095634,11.94859809,2.008428639,2.570462937,1.801288459,25.7454035,40457.51802,19.73309146,1478.923455
11/08/2013 15:51:08.666,28.92162258,10.08354622,11.9244726,2.004676526,2.571184307,1.777359701,25.7363404,40444.40661,19.72553577,1478.921628
11/08/2013 15:51:08.833,28.92689799,10.08649529,11.91008196,2.002634934,2.57231576,1.763086418,25.73942582,40448.59772,19.7274228,1478.935983
11/08/2013 15:51:09.000,28.9354865,10.08609851,11.90394478,2.002579756,2.572060218,1.756999285,25.74813255,40461.03584,19.73422947,1478.944957
11/08/2013 15:51:09.166,28.93224641,10.08418429,11.90373316,1.999600137,2.572045867,1.756789384,25.74631417,40458.5736,19.73310426,1478.935707
11/08/2013 15:51:09.333,28.92221584,10.08729957,11.92150982,1.997503367,2.572039244,1.774421083,25.73425927,40441.18196,19.72333312,1478.932879
11/08/2013 15:51:09.500,28.92173211,10.09157292,11.92235632,1.999710493,2.572074568,1.775260688,25.73075211,40435.89068,19.71995932,1478.94438
11/08/2013 15:51:09.666,28.92969998,10.09632868,11.92595398,1.998717286,2.572692727,1.77882901,25.73518849,40441.89466,19.72270526,1478.967311
11/08/2013 15:51:09.833,28.93906428,10.09658067,11.92912839,2.013118781,2.574291112,1.78197753,25.74418973,40454.71317,19.72968506,1478.97918
11/08/2013 15:51:10.000,28.94689525,10.09614638,11.92817607,2.023271559,2.574294423,1.781032974,25.7521766,40466.12953,19.73596097,1478.98723
11/08/2013 15:51:10.166,28.95465321,10.09530998,11.92129819,2.023216381,2.574327539,1.774211182,25.76038009,40477.87868,19.74243939,1478.993965
11/08/2013 15:51:10.333,28.95744607,10.09332083,11.91865285,2.02354745,2.574500292,1.771587416,25.76453285,40483.93326,19.74596067,1478.991625
11/08/2013 15:51:10.500,28.95972782,10.08985716,11.92119238,2.03066543,2.574485942,1.774106231,25.76923081,40490.86823,19.75015396,1478.984603
11/08/2013 15:51:10.666,28.96416354,10.08779823,11.91759472,2.040707852,2.573449973,1.77053791,25.77504595,40499.29699,19.75497494,1478.984002
11/08/2013 15:51:10.833,28.96959411,10.08686526,11.92394353,2.038114479,2.573304816,1.776834948,25.78103352,40507.89962,19.75980467,1478.987917
11/08/2013 15:51:11.000,28.97127348,10.0861146,11.92807025,2.02680296,2.57304265,1.780928023,25.78321308,40511.06004,19.76163354,1478.987859
11/08/2013 15:51:11.166,28.97635722,10.08576071,11.93336093,2.018636595,2.573057,1.786175556,25.7884496,40518.55169,19.76578609,1478.992979
11/08/2013 15:51:11.333,28.98288303,10.08572854,11.93664115,2.009973627,2.573053688,1.789429028,25.7948728,40527.71176,19.7708039,1479.000687
11/08/2013 15:51:11.500,28.98716359,10.08540682,11.93166792,2.004345457,2.573048721,1.784496346,25.79930261,40534.0457,19.77427681,1479.004781
11/08/2013 15:51:11.666,28.98285564,10.08535856,11.91928773,2.002579756,2.573634317,1.77221712,25.79511532,40528.07394,19.77096922,1478.999335
11/08/2013 15:51:11.833,28.96780522,10.08563202,11.91029359,2.004455813,2.575242636,1.763296319,25.78016051,40506.73238,19.75925012,1478.982098
11/08/2013 15:51:12.000,28.96655482,10.08618966,11.91346799,2.001531372,2.575253675,1.766444837,25.77853642,40504.38065,19.75791627,1478.982237
11/08/2013 15:51:12.166,28.97028776,10.08653819,11.91071684,2.010580587,2.575265265,1.763716121,25.78195117,40509.22341,19.76050771,1478.987607
11/08/2013 15:51:12.333,28.97144689,10.08681164,11.91304474,2.009366668,2.575423117,1.766025034,25.78289287,40510.54836,19.76120957,1478.989791
11/08/2013 15:51:12.500,28.96681037,10.08688135,11.91833541,2.005007594,2.575433051,1.771272564,25.7782936,40503.98975,19.75764459,1478.984569
11/08/2013 15:51:12.666,28.96673736,10.08658108,11.92098075,2.00335225,2.57838366,1.77389633,25.77843451,40504.21247,19.75781198,1478.983678
11/08/2013 15:51:12.833,28.96957586,10.08628618,11.92743537,2.006718117,2.581130607,1.780298319,25.78142611,40508.50059,19.76021413,1478.986318
11/08/2013 15:51:13.000,28.97563619,10.08606098,11.92965746,2.006607761,2.580867889,1.782502283,25.78753008,40517.21852,19.765008,1478.992911
11/08/2013 15:51:13.166,28.98062866,10.08950865,11.92404934,2.005062773,2.580867337,1.776939898,25.78997708,40520.46846,19.76636242,1479.00847
11/08/2013 15:51:13.333,28.98734613,10.09392669,11.92161563,2.037617876,2.580868993,1.774526034,25.79342414,40525.07939,19.76836183,1479.02886
11/08/2013 15:51:13.500,28.99535051,10.09453255,11.91283311,2.046280844,2.580872856,1.765815133,25.80084675,40535.61395,19.77400483,1479.039927
11/08/2013 15:51:13.666,29.00220489,10.0929884,11.91346799,2.04076303,2.581442998,1.766444837,25.80866824,40546.86821,19.78032829,1479.043718
11/08/2013 15:51:13.833,29.00784538,10.09275249,11.92013424,2.042142484,2.583087193,1.773056725,25.81436638,40555.00944,19.7848284,1479.049854
11/08/2013 15:51:14.000,29.0105561,10.09230747,11.91812379,2.0463912,2.583091056,1.771062663,25.81734286,40559.2812,19.78720281,1479.051785
11/08/2013 15:51:14.166,29.01128626,10.09465587,11.91695984,2.043411581,2.583096575,1.769908206,25.81638758,40557.75864,19.78609705,1479.059252
11/08/2013 15:51:14.333,29.00988983,10.09461298,11.92352027,2.044791034,2.583252771,1.776415145,25.81504609,40555.85288,19.78508987,1479.057578
11/08/2013 15:51:14.500,29.01260967,10.09444677,11.9253191,2.045784241,2.583263258,1.778199306,25.81783156,40559.83524,19.78729073,1479.060366
11/08/2013 15:51:14.666,29.01771167,10.09457008,11.92542492,2.03899733,2.582014796,1.778304257,25.82274813,40566.83428,19.79109798,1479.06677
11/08/2013 15:51:14.833,29.02267676,10.09429664,11.91600752,2.033755406,2.581736072,1.768963651,25.82781647,40574.07174,19.79503999,1479.071743
11/08/2013 15:51:15.000,29.02897439,10.09398031,11.92320283,2.025368329,2.581489912,1.776100293,25.8342168,40583.2187,19.80010113,1479.078441
11/08/2013 15:51:15.166,29.0355002,10.09397494,11.9205575,2.020678187,2.581489912,1.773476527,25.84062317,40592.34776,19.80507456,1479.086129
11/08/2013 15:51:15.333,29.03805576,10.09348167,11.92394353,2.020843721,2.581484945,1.776834948,25.84348048,40596.45521,19.80738838,1479.087827
11/08/2013 15:51:15.500,29.0434772,10.09282755,11.92521329,2.019905693,2.581494328,1.778094355,25.84926485,40604.74385,19.81199451,1479.09244
11/08/2013 15:51:15.666,29.04717364,10.0924576,11.92256795,2.025202794,2.582085995,1.775470589,25.85315597,40610.3129,19.81506633,1479.095743
11/08/2013 15:51:15.833,29.02520494,10.09246832,11.90934127,2.020181583,2.583676652,1.762351764,25.83160115,40579.58725,19.79823232,1479.069485
11/08/2013 15:51:16.000,28.94800875,10.09275785,11.87950189,2.015712154,2.583685483,1.732755719,25.75569218,40471.34782,19.73898793,1478.978216
11/08/2013 15:51:16.166,28.93501189,10.09409826,11.84162075,2.016650182,2.583710872,1.695183486,25.74200962,40451.72942,19.72796454,1478.965975
11/08/2013 15:51:16.333,28.93878135,10.09651097,11.79813158,2.016043223,2.583880314,1.652048956,25.74400829,40454.39293,19.7289536,1478.976561
11/08/2013 15:51:16.500,28.95000756,10.11479258,11.77146673,2.016539826,2.583863756,1.625601544,25.74204695,40450.34147,19.72452582,1479.041018
11/08/2013 15:51:16.666,28.96075004,10.12852102,11.75210299,2.017367498,2.580866785,1.606395704,25.74283904,40450.53124,19.72296365,1479.092152
11/08/2013 15:51:16.833,28.96103298,10.14673959,11.74268565,2.017698567,2.579375475,1.597055164,25.73019896,40431.27566,19.71031087,1479.143693
11/08/2013 15:51:17.000,28.94642065,10.14782759,11.75199717,2.017257142,2.579098959,1.606290754,25.71511681,40409.70367,19.69845465,1479.129605
11/08/2013 15:51:17.166,28.92366703,10.14324506,11.77770969,2.019519446,2.579103374,1.631793595,25.69607477,40382.87353,19.68445727,1479.090152
11/08/2013 15:51:17.333,28.92167734,10.13963253,11.79728508,2.025864932,2.579091784,1.651209355,25.6966774,40383.98599,19.68556614,1479.077919
11/08/2013 15:51:17.500,28.93009244,10.13515694,11.81559073,2.022388709,2.579096199,1.669365729,25.70808165,40400.55851,19.69520376,1479.075554
11/08/2013 15:51:17.666,28.94250516,10.1373224,11.8169663,2.016484648,2.579682347,1.670730081,25.71870353,40415.55838,19.70314371,1479.096385
11/08/2013 15:51:17.833,28.94763454,10.1307509,11.80543268,2.011297903,2.581299497,1.659290514,25.72839011,40429.80726,19.71162759,1479.083748
11/08/2013 15:51:18.000,28.94627462,10.13679176,11.78871423,2.012787712,2.581290114,1.642708399,25.72278141,40421.39415,19.70626743,1479.098904
11/08/2013 15:51:18.166,28.9464389,10.13001654,11.7719958,2.014277522,2.581319918,1.626126294,25.72775142,40428.92936,19.71108917,1479.079728
11/08/2013 15:51:18.333,28.94974288,10.12334822,11.75506574,2.020898899,2.581497639,1.609334302,25.7357234,40440.73788,19.71822886,1479.06457
11/08/2013 15:51:18.500,28.94955121,10.12547633,11.73591364,2.035355572,2.581473906,1.590338374,25.73403293,40438.17403,19.71650189,1479.070039
11/08/2013 15:51:18.666,28.94649366,10.13286818,11.72586143,2.064931056,2.579892632,1.580368141,25.72579961,40425.93057,19.70892486,1479.087099
11/08/2013 15:51:18.833,28.95089288,10.12226539,11.70946048,2.059965023,2.579361125,1.564100929,25.73763447,40443.51282,19.71967133,1479.062153
11/08/2013 15:51:19.000,28.95517344,10.11627753,11.70681516,2.042970156,2.579125451,1.561477186,25.74607873,40455.95624,19.72714017,1479.0503
11/08/2013 15:51:19.166,28.94613771,10.11939747,11.71411623,2.045287638,2.579091784,1.568718717,25.73500792,40439.96456,19.71808566,1479.048504
11/08/2013 15:51:19.333,28.94039683,10.12381994,11.72628468,2.057150938,2.579107238,1.58078794,25.72624214,40427.17329,19.71064864,1479.054366
11/08/2013 15:51:19.500,28.94376469,10.12878368,11.72766025,2.047163694,2.579096199,1.582152288,25.72602159,40426.52391,19.70972777,1479.072377
11/08/2013 15:51:19.666,28.94960597,10.1299147,11.73178694,2.029396333,2.579700009,1.58624533,25.73094035,40433.46259,19.71340121,1479.082553
11/08/2013 15:51:19.833,28.95543813,10.13032744,11.72871837,2.017477854,2.581303912,1.583201786,25.73636201,40441.163,19.71754225,1479.090578
11/08/2013 15:51:20.000,28.96063139,10.13476566,11.72501493,2.014553413,2.581304464,1.579528543,25.73830261,40443.62792,19.718359,1479.109184
11/08/2013 15:51:20.166,28.96660045,10.13667384,11.71856036,2.019353911,2.581318814,1.573126607,25.74279817,40449.90494,19.7215361,1479.121531
11/08/2013 15:51:20.333,28.97434015,10.13524807,11.71242323,2.018857308,2.581501503,1.567039521,25.75139332,40462.25161,19.72841202,1479.126584
11/08/2013 15:51:20.500,28.97670404,10.1318819,11.71199998,2.010746121,2.58150647,1.566619722,25.75609825,40469.18629,19.73258332,1479.119891
11/08/2013 15:51:20.666,28.96895522,10.13102427,11.72162893,2.002083153,2.577460284,1.57617015,25.74911216,40459.2898,19.72732305,1479.108446
11/08/2013 15:51:20.833,28.9565425,10.13170502,11.72596725,1.99386161,2.575183028,1.580473091,25.73646777,40441.21927,19.71740211,1479.095727
11/08/2013 15:51:21.000,28.95717226,10.13239648,11.72617887,1.99325465,2.57493466,1.580682991,25.73659417,40441.35286,19.7173961,1479.098425
11/08/2013 15:51:21.166,28.96218298,10.13166214,11.73242182,1.997558545,2.574928589,1.586875029,25.74202136,40449.14314,19.72175885,1479.102392
11/08/2013 15:51:21.333,28.96794212,10.13167822,11.72861256,2.003297072,2.574939075,1.583096836,25.74765316,40457.16911,19.72612038,1479.1092
11/08/2013 15:51:21.500,28.9737834,10.13209631,11.72554399,2.008428639,2.574924173,1.580053292,25.75307999,40464.87585,19.73026461,1479.117251
11/08/2013 15:51:21.666,28.97853857,10.13214991,11.71644411,2.007600967,2.5755473,1.571027611,25.75770369,40471.45907,19.73381188,1479.122891
11/08/2013 15:51:21.833,28.98348541,10.13198911,11.71475111,2.024595835,2.57716997,1.569348415,25.76266485,40478.54146,19.73768834,1479.128273
11/08/2013 15:51:22.000,28.98768383,10.1318283,11.70946048,2.023712984,2.577143477,1.564100929,25.7668942,40484.57866,19.74097897,1479.132711
11/08/2013 15:51:22.166,28.99146241,10.13095995,11.71432786,2.018636595,2.577160035,1.568928616,25.77121124,40490.79379,19.74449222,1479.134819
11/08/2013 15:51:22.333,28.99480289,10.1312494,11.72152311,2.011408259,2.577305192,1.5760652,25.77427603,40495.14658,19.7468655,1479.139708
11/08/2013 15:51:22.500,28.99777829,10.13196767,11.72332193,2.00395921,2.577319542,1.577849346,25.77668041,40498.52617,19.74863488,1479.145286
11/08/2013 15:51:22.666,28.9959894,10.13142629,11.72342774,1.996289448,2.57596787,1.577954296,25.77531223,40496.61262,19.74765344,1479.141643
11/08/2013 15:51:22.833,28.99817076,10.13059009,11.73432645,1.994523748,2.575586487,1.588764126,25.77803967,40500.56256,19.74995278,1479.142046
11/08/2013 15:51:23.000,29.00173941,10.13013983,11.73115207,1.994578926,2.575338672,1.585615632,25.78185738,40506.03329,19.752977,1479.144956
11/08/2013 15:51:23.166,29.00777236,10.12877296,11.73263344,2.006497404,2.575356333,1.587084929,25.78873977,40515.93671,19.75854659,1479.148279
11/08/2013 15:51:23.333,29.0123815,10.12781346,11.72099405,2.039218042,2.575354126,1.575540451,25.79394259,40523.4117,19.76268725,1479.150854
11/08/2013 15:51:23.500,29.01723707,10.12781882,11.72236962,2.055054169,2.575342535,1.576904798,25.7986966,40530.18797,19.76639138,1479.156646
11/08/2013 15:51:23.666,29.02323351,10.12800107,11.71750223,2.054833456,2.575919852,1.572077109,25.80444519,40538.36647,19.77081373,1479.16419
11/08/2013 15:51:23.833,29.02553351,10.13049361,11.71813711,2.08142932,2.577557423,1.572706808,25.80492625,40538.88335,19.77081097,1479.173946
11/08/2013 15:51:24.000,29.02740455,10.13342563,11.71771386,2.106093949,2.577563494,1.572287009,25.80467472,40538.32583,19.77016631,1479.184414
11/08/2013 15:51:24.166,29.02735891,10.13381156,11.7197243,2.097706872,2.577581708,1.574281054,25.80435484,40537.84479,19.76986782,1479.185479
11/08/2013 15:51:24.333,29.02401843,10.14478331,11.72427424,2.1069768,2.577758325,1.578793894,25.79328065,40521.32073,19.75959966,1479.212489
11/08/2013 15:51:24.500,29.02053191,10.15614009,11.72734281,2.094616896,2.577750046,1.581837438,25.78179632,40504.18677,19.74894611,1479.240385
11/08/2013 15:51:24.666,29.01873389,10.16193872,11.72945906,2.082643239,2.567463759,1.583936435,25.77591729,40495.41747,19.74349688,1479.254616
11/08/2013 15:51:24.833,29.02088787,10.16117237,11.72850675,2.072987065,2.56086932,1.582991886,25.77857068,40499.25057,19.74567369,1479.254993
11/08/2013 15:51:25.000,29.02340692,10.15418394,11.72755444,2.055716306,2.560585629,1.582047338,25.78600109,40510.31194,19.7525168,1479.238286
11/08/2013 15:51:25.166,29.0254605,10.15431792,11.72670793,2.060406448,2.560593908,1.58120774,25.78791726,40513.03357,19.75398314,1479.241081
11/08/2013 15:51:25.333,29.02967717,10.15244213,11.73019975,2.064103384,2.560589492,1.584671083,25.79337833,40520.94544,19.75853394,1479.24085
11/08/2013 15:51:25.500,29.02622716,10.14820813,11.72914163,2.061951436,2.560554721,1.583621585,25.7930085,40520.7038,19.75888764,1479.224826
11/08/2013 15:51:25.666,29.01567635,10.14518529,11.7372892,2.051302055,2.561188334,1.591702722,25.78481912,40509.23987,19.75301523,1479.203946
11/08/2013 15:51:25.833,29.0159319,10.14865297,11.73802989,2.03899733,2.562797757,1.592437371,25.78260572,40505.85114,19.75076759,1479.214026
11/08/2013 15:51:26.000,29.01880691,10.1495105,11.74279146,2.023878519,2.562799965,1.597160114,25.78481065,40508.93839,19.75237391,1479.219922
11/08/2013 15:51:26.166,29.02061406,10.14812237,11.74173334,2.02029194,2.562813211,1.596110615,25.78756717,40512.96052,19.75472534,1479.218137
11/08/2013 15:51:26.333,29.01844183,10.14826172,11.74215659,2.020954077,2.562975478,1.596530415,25.78534046,40509.77756,19.75297373,1479.215963
11/08/2013 15:51:26.500,29.00028822,10.14094035,11.74839954,2.02029194,2.562983757,1.602722458,25.77275737,40492.33979,19.74432999,1479.173938
11/08/2013 15:51:26.666,28.99231122,10.13489966,11.7613087,2.028072058,2.569792344,1.615526348,25.76922824,40487.7242,19.74256453,1479.147674
11/08/2013 15:51:26.833,28.9950767,10.14136913,11.77337136,2.03927322,2.575212832,1.627490644,25.76733921,40484.60013,19.74016397,1479.16937
11/08/2013 15:51:27.000,28.99976798,10.14260725,11.77474693,2.041590702,2.57494901,1.628854994,25.77105471,40489.81344,19.74287201,1479.178437
11/08/2013 15:51:27.166,29.00498863,10.13831399,11.77347718,2.032210418,2.574972191,1.627595594,25.77921836,40501.73965,19.74987196,1479.172508
11/08/2013 15:51:27.333,29.01127713,10.13528023,11.77337136,2.029396333,2.574962808,1.627490644,25.78753471,40513.79882,19.756804,1479.171412
